asset_id,asset_type,asset_category
asset_6099,Infusion Pump,Medical
asset_6100,PC,IT
asset_6101,Infusion Pump,Medical
asset_6102,Laptop,IT
asset_6103,Server,IT
asset_6104,Server,IT
asset_6105,Laptop,IT
asset_6106,Laptop,IT
asset_6107,ECG,Medical
asset_6108,Infusion Pump,Medical
asset_6109,Server,IT
asset_6110,PC,IT
asset_6111,Infusion Pump,Medical
asset_6112,MRI Scanner,Medical
asset_6113,MRI Scanner,Medical
asset_6114,Infusion Pump,Medical
asset_6115,ECG,Medical
asset_6116,Server,IT
asset_6117,PC,IT
asset_6118,PC,IT
asset_6119,ECG,Medical
asset_6120,PC,IT
asset_6121,Laptop,IT
asset_6122,PC,IT
asset_6123,Laptop,IT
asset_6124,Laptop,IT
asset_6125,Server,IT
asset_6126,Infusion Pump,Medical
asset_6127,PC,IT
asset_6128,PC,IT
asset_6129,Server,IT
asset_6130,Server,IT
asset_6131,Server,IT
asset_6132,Server,IT
asset_6133,Laptop,IT
asset_6134,Server,IT
asset_6135,Server,IT
asset_6136,Server,IT
asset_6137,Infusion Pump,Medical
asset_6138,Server,IT
asset_6139,Server,IT
asset_6140,Server,IT
asset_6141,Laptop,IT
asset_6142,PC,IT
asset_6143,PC,IT
asset_6144,PC,IT
asset_6145,Laptop,IT
asset_6146,Laptop,IT
asset_6147,PC,IT
asset_6148,PC,IT
asset_6149,Server,IT
asset_6150,Server,IT
asset_6151,Laptop,IT
asset_6152,Server,IT
asset_6153,Laptop,IT
asset_6154,Infusion Pump,Medical
asset_6155,Laptop,IT
asset_6156,Infusion Pump,Medical
asset_6157,ECG,Medical
asset_6158,PC,IT
asset_6159,Laptop,IT
asset_6160,Laptop,IT
asset_6161,ECG,Medical
asset_6162,Infusion Pump,Medical
asset_6163,Laptop,IT
asset_6164,Laptop,IT
asset_6165,PC,IT
asset_6166,Laptop,IT
asset_6167,Server,IT
asset_6168,PC,IT
asset_6169,MRI Scanner,Medical
asset_6170,Server,IT
asset_6171,PC,IT
asset_6172,Laptop,IT
asset_6173,PC,IT
asset_6174,PC,IT
asset_6175,Server,IT
asset_6176,Laptop,IT
asset_6177,Laptop,IT
asset_6178,PC,IT
asset_6179,Laptop,IT
asset_6180,Laptop,IT
asset_6181,Laptop,IT
asset_6182,PC,IT
asset_6183,ECG,Medical
asset_6184,Infusion Pump,Medical
asset_6185,Server,IT
asset_6186,PC,IT
asset_6187,Server,IT
asset_6188,MRI Scanner,Medical
asset_6189,Laptop,IT
asset_6190,MRI Scanner,Medical
asset_6191,PC,IT
asset_6192,MRI Scanner,Medical
asset_6193,Server,IT
asset_6194,Laptop,IT
asset_6195,PC,IT
asset_6196,Server,IT
asset_6197,Server,IT
asset_6198,Laptop,IT
asset_6199,PC,IT
asset_6200,Laptop,IT
asset_6201,Laptop,IT
asset_6202,ECG,Medical
asset_6203,ECG,Medical
asset_6204,Infusion Pump,Medical
asset_6205,ECG,Medical
asset_6206,MRI Scanner,Medical
asset_6207,Server,IT
asset_6208,Server,IT
asset_6209,Server,IT
asset_6210,PC,IT
asset_6211,MRI Scanner,Medical
asset_6212,PC,IT
asset_6213,Laptop,IT
asset_6214,PC,IT
asset_6215,PC,IT
asset_6216,Laptop,IT
asset_6217,MRI Scanner,Medical
asset_6218,PC,IT
asset_6219,PC,IT
asset_6220,PC,IT
asset_6221,ECG,Medical
asset_6222,PC,IT
asset_6223,Laptop,IT
asset_6224,ECG,Medical
asset_6225,MRI Scanner,Medical
asset_6226,Server,IT
asset_6227,ECG,Medical
asset_6228,PC,IT
asset_6229,Server,IT
asset_6230,MRI Scanner,Medical
asset_6231,ECG,Medical
asset_6232,Server,IT
asset_6233,Server,IT
asset_6234,ECG,Medical
asset_6235,Infusion Pump,Medical
asset_6236,Laptop,IT
asset_6237,PC,IT
asset_6238,Laptop,IT
asset_6239,Server,IT
asset_6240,MRI Scanner,Medical
asset_6241,PC,IT
asset_6242,ECG,Medical
asset_6243,PC,IT
asset_6244,MRI Scanner,Medical
asset_6245,Laptop,IT
asset_6246,Server,IT
asset_6247,PC,IT
asset_6248,Laptop,IT
asset_6249,PC,IT
asset_6250,MRI Scanner,Medical
asset_6251,Server,IT
asset_6252,Infusion Pump,Medical
asset_6253,ECG,Medical
asset_6254,Server,IT
asset_6255,Server,IT
asset_6256,Laptop,IT
asset_6257,MRI Scanner,Medical
asset_6258,Server,IT
asset_6259,Server,IT
asset_6260,Server,IT
asset_6261,PC,IT
asset_6262,PC,IT
asset_6263,Infusion Pump,Medical
asset_6264,PC,IT
asset_6265,PC,IT
asset_6266,PC,IT
asset_6267,PC,IT
asset_6268,PC,IT
asset_6269,Server,IT
asset_6270,Server,IT
asset_6271,Laptop,IT
asset_6272,Infusion Pump,Medical
asset_6273,Laptop,IT
asset_6274,Server,IT
asset_6275,Server,IT
asset_6276,Laptop,IT
asset_6277,Server,IT
asset_6278,MRI Scanner,Medical
asset_6279,ECG,Medical
asset_6280,Server,IT
asset_6281,Laptop,IT
asset_6282,Server,IT
asset_6283,MRI Scanner,Medical
asset_6284,PC,IT
asset_6285,Server,IT
asset_6286,ECG,Medical
asset_6287,Server,IT
asset_6288,Laptop,IT
asset_6289,PC,IT
asset_6290,PC,IT
asset_6291,Infusion Pump,Medical
asset_6292,Infusion Pump,Medical
asset_6293,Laptop,IT
asset_6294,PC,IT
asset_6295,MRI Scanner,Medical
asset_6296,Server,IT
asset_6297,Laptop,IT
asset_6298,Infusion Pump,Medical
asset_6299,Laptop,IT
asset_6300,Laptop,IT
asset_6301,ECG,Medical
asset_6302,Laptop,IT
asset_6303,ECG,Medical
asset_6304,PC,IT
asset_6305,Infusion Pump,Medical
asset_6306,Server,IT
asset_6307,Laptop,IT
asset_6308,Server,IT
asset_6309,Server,IT
asset_6310,MRI Scanner,Medical
asset_6311,Laptop,IT
asset_6312,ECG,Medical
asset_6313,PC,IT
asset_6314,Laptop,IT
asset_6315,Infusion Pump,Medical
asset_6316,ECG,Medical
asset_6317,PC,IT
asset_6318,Laptop,IT
asset_6319,Laptop,IT
asset_6320,Laptop,IT
asset_6321,Laptop,IT
asset_6322,Server,IT
asset_6323,MRI Scanner,Medical
asset_6324,Server,IT
asset_6325,PC,IT
asset_6326,Laptop,IT
asset_6327,PC,IT
asset_6328,PC,IT
asset_6329,PC,IT
asset_6330,Server,IT
asset_6331,Server,IT
asset_6332,Infusion Pump,Medical
asset_6333,Server,IT
asset_6334,Laptop,IT
asset_6335,Laptop,IT
asset_6336,Laptop,IT
asset_6337,Laptop,IT
asset_6338,Laptop,IT
asset_6339,ECG,Medical
asset_6340,Infusion Pump,Medical
asset_6341,Server,IT
asset_6342,Laptop,IT
asset_6343,Laptop,IT
asset_6344,PC,IT
asset_6345,Server,IT
asset_6346,PC,IT
asset_6347,Server,IT
asset_6348,PC,IT
asset_6349,Server,IT
asset_6350,Server,IT
asset_6351,Infusion Pump,Medical
asset_6352,ECG,Medical
asset_6353,Server,IT
asset_6354,Server,IT
asset_6355,Server,IT
asset_6356,Laptop,IT
asset_6357,MRI Scanner,Medical
asset_6358,Laptop,IT
asset_6359,PC,IT
asset_6360,Server,IT
asset_6361,Laptop,IT
asset_6362,Server,IT
asset_6363,Laptop,IT
asset_6364,Laptop,IT
asset_6365,MRI Scanner,Medical
asset_6366,MRI Scanner,Medical
asset_6367,Server,IT
asset_6368,Laptop,IT
asset_6369,PC,IT
asset_6370,MRI Scanner,Medical
asset_6371,MRI Scanner,Medical
asset_6372,Server,IT
asset_6373,Laptop,IT
asset_6374,MRI Scanner,Medical
asset_6375,MRI Scanner,Medical
asset_6376,Infusion Pump,Medical
asset_6377,PC,IT
asset_6378,Server,IT
asset_6379,Server,IT
asset_6380,ECG,Medical
asset_6381,Laptop,IT
asset_6382,PC,IT
asset_6383,Server,IT
asset_6384,PC,IT
asset_6385,Server,IT
asset_6386,Laptop,IT
asset_6387,Laptop,IT
asset_6388,Server,IT
asset_6389,ECG,Medical
asset_6390,Laptop,IT
asset_6391,Laptop,IT
asset_6392,MRI Scanner,Medical
asset_6393,Server,IT
asset_6394,Laptop,IT
asset_6395,Laptop,IT
asset_6396,PC,IT
asset_6397,PC,IT
asset_6398,Laptop,IT
asset_6399,Infusion Pump,Medical
asset_6400,PC,IT
asset_6401,Laptop,IT
asset_6402,Infusion Pump,Medical
asset_6403,Laptop,IT
asset_6404,Laptop,IT
asset_6405,Infusion Pump,Medical
asset_6406,ECG,Medical
asset_6407,ECG,Medical
asset_6408,Laptop,IT
asset_6409,PC,IT
asset_6410,Server,IT
asset_6411,PC,IT
asset_6412,ECG,Medical
asset_6413,Laptop,IT
asset_6414,Laptop,IT
asset_6415,MRI Scanner,Medical
asset_6416,Infusion Pump,Medical
asset_6417,PC,IT
asset_6418,Server,IT
asset_6419,Laptop,IT
asset_6420,Infusion Pump,Medical
asset_6421,Laptop,IT
asset_6422,Laptop,IT
asset_6423,Server,IT
asset_6424,Laptop,IT
asset_6425,MRI Scanner,Medical
asset_6426,PC,IT
asset_6427,Server,IT
asset_6428,Infusion Pump,Medical
asset_6429,ECG,Medical
asset_6430,Infusion Pump,Medical
asset_6431,PC,IT
asset_6432,MRI Scanner,Medical
asset_6433,Laptop,IT
asset_6434,Server,IT
asset_6435,Server,IT
asset_6436,MRI Scanner,Medical
asset_6437,Laptop,IT
asset_6438,Laptop,IT
asset_6439,Infusion Pump,Medical
asset_6440,Server,IT
asset_6441,Laptop,IT
asset_6442,Server,IT
asset_6443,ECG,Medical
asset_6444,PC,IT
asset_6445,Server,IT
asset_6446,Infusion Pump,Medical
asset_6447,Laptop,IT
asset_6448,Laptop,IT
asset_6449,Server,IT
asset_6450,Server,IT
asset_6451,PC,IT
asset_6452,PC,IT
asset_6453,Laptop,IT
asset_6454,ECG,Medical
asset_6455,Server,IT
asset_6456,PC,IT
asset_6457,PC,IT
asset_6458,MRI Scanner,Medical
asset_6459,PC,IT
asset_6460,ECG,Medical
asset_6461,PC,IT
asset_6462,Server,IT
asset_6463,Infusion Pump,Medical
asset_6464,Infusion Pump,Medical
asset_6465,Infusion Pump,Medical
asset_6466,Server,IT
asset_6467,Laptop,IT
asset_6468,ECG,Medical
asset_6469,Laptop,IT
asset_6470,PC,IT
asset_6471,Laptop,IT
asset_6472,MRI Scanner,Medical
asset_6473,ECG,Medical
asset_6474,Infusion Pump,Medical
asset_6475,PC,IT
asset_6476,Laptop,IT
asset_6477,Server,IT
asset_6478,PC,IT
asset_6479,Laptop,IT
asset_6480,Server,IT
asset_6481,Infusion Pump,Medical
asset_6482,PC,IT
asset_6483,Infusion Pump,Medical
asset_6484,Laptop,IT
asset_6485,Laptop,IT
asset_6486,PC,IT
asset_6487,ECG,Medical
asset_6488,Server,IT
asset_6489,Server,IT
asset_6490,Server,IT
asset_6491,Server,IT
asset_6492,MRI Scanner,Medical
asset_6493,Laptop,IT
asset_6494,ECG,Medical
asset_6495,Infusion Pump,Medical
asset_6496,Server,IT
asset_6497,PC,IT
asset_6498,ECG,Medical
asset_6499,Server,IT
asset_6500,Server,IT
asset_6501,Laptop,IT
asset_6502,Server,IT
asset_6503,Server,IT
asset_6504,Laptop,IT
asset_6505,Infusion Pump,Medical
asset_6506,Infusion Pump,Medical
asset_6507,PC,IT
asset_6508,PC,IT
asset_6509,MRI Scanner,Medical
asset_6510,Server,IT
asset_6511,Server,IT
asset_6512,PC,IT
asset_6513,Server,IT
asset_6514,Server,IT
asset_6515,Laptop,IT
asset_6516,Laptop,IT
asset_6517,Laptop,IT
asset_6518,Infusion Pump,Medical
asset_6519,Infusion Pump,Medical
asset_6520,Server,IT
asset_6521,MRI Scanner,Medical
asset_6522,MRI Scanner,Medical
asset_6523,PC,IT
asset_6524,Laptop,IT
asset_6525,PC,IT
asset_6526,MRI Scanner,Medical
asset_6527,Laptop,IT
asset_6528,Server,IT
asset_6529,Server,IT
asset_6530,PC,IT
asset_6531,Server,IT
asset_6532,PC,IT
asset_6533,PC,IT
asset_6534,Laptop,IT
asset_6535,PC,IT
asset_6536,PC,IT
asset_6537,Laptop,IT
asset_6538,PC,IT
asset_6539,ECG,Medical
asset_6540,ECG,Medical
asset_6541,PC,IT
asset_6542,ECG,Medical
asset_6543,PC,IT
asset_6544,MRI Scanner,Medical
asset_6545,PC,IT
asset_6546,PC,IT
asset_6547,Server,IT
asset_6548,Infusion Pump,Medical
asset_6549,Laptop,IT
asset_6550,PC,IT
asset_6551,ECG,Medical
asset_6552,ECG,Medical
asset_6553,Laptop,IT
asset_6554,Infusion Pump,Medical
asset_6555,MRI Scanner,Medical
asset_6556,MRI Scanner,Medical
asset_6557,Infusion Pump,Medical
asset_6558,Server,IT
asset_6559,ECG,Medical
asset_6560,Infusion Pump,Medical
asset_6561,Server,IT
asset_6562,Server,IT
asset_6563,PC,IT
asset_6564,Server,IT
asset_6565,Laptop,IT
asset_6566,Server,IT
asset_6567,Server,IT
asset_6568,Laptop,IT
asset_6569,Server,IT
asset_6570,Server,IT
asset_6571,PC,IT
asset_6572,Laptop,IT
asset_6573,Infusion Pump,Medical
asset_6574,Infusion Pump,Medical
asset_6575,Laptop,IT
asset_6576,PC,IT
asset_6577,Server,IT
asset_6578,Laptop,IT
asset_6579,Server,IT
asset_6580,Server,IT
asset_6581,Laptop,IT
asset_6582,Server,IT
asset_6583,PC,IT
asset_6584,Laptop,IT
asset_6585,ECG,Medical
asset_6586,Server,IT
asset_6587,Laptop,IT
asset_6588,PC,IT
asset_6589,Server,IT
asset_6590,PC,IT
asset_6591,Infusion Pump,Medical
asset_6592,MRI Scanner,Medical
asset_6593,ECG,Medical
asset_6594,PC,IT
asset_6595,PC,IT
asset_6596,Laptop,IT
asset_6597,Server,IT
asset_6598,Server,IT
asset_6599,Infusion Pump,Medical
asset_6600,PC,IT
asset_6601,Server,IT
asset_6602,Server,IT
asset_6603,Server,IT
asset_6604,Laptop,IT
asset_6605,PC,IT
asset_6606,Server,IT
asset_6607,Laptop,IT
asset_6608,Laptop,IT
asset_6609,Laptop,IT
asset_6610,Server,IT
asset_6611,MRI Scanner,Medical
asset_6612,Server,IT
asset_6613,ECG,Medical
asset_6614,Laptop,IT
asset_6615,Server,IT
asset_6616,Laptop,IT
asset_6617,Laptop,IT
asset_6618,MRI Scanner,Medical
asset_6619,Server,IT
asset_6620,Server,IT
asset_6621,PC,IT
asset_6622,MRI Scanner,Medical
asset_6623,MRI Scanner,Medical
asset_6624,Laptop,IT
asset_6625,Laptop,IT
asset_6626,Laptop,IT
asset_6627,ECG,Medical
asset_6628,Laptop,IT
asset_6629,Laptop,IT
asset_6630,PC,IT
asset_6631,Laptop,IT
asset_6632,PC,IT
asset_6633,ECG,Medical
asset_6634,Infusion Pump,Medical
asset_6635,ECG,Medical
asset_6636,Server,IT
asset_6637,ECG,Medical
asset_6638,PC,IT
asset_6639,Server,IT
asset_6640,PC,IT
asset_6641,Server,IT
asset_6642,Laptop,IT
asset_6643,Laptop,IT
asset_6644,Laptop,IT
asset_6645,Infusion Pump,Medical
asset_6646,Laptop,IT
asset_6647,Laptop,IT
asset_6648,Infusion Pump,Medical
asset_6649,Server,IT
asset_6650,PC,IT
asset_6651,Laptop,IT
asset_6652,Infusion Pump,Medical
asset_6653,Server,IT
asset_6654,Laptop,IT
asset_6655,PC,IT
asset_6656,PC,IT
asset_6657,Server,IT
asset_6658,Laptop,IT
asset_6659,PC,IT
asset_6660,Laptop,IT
asset_6661,Laptop,IT
asset_6662,PC,IT
asset_6663,Laptop,IT
asset_6664,Server,IT
asset_6665,PC,IT
asset_6666,Server,IT
asset_6667,Server,IT
asset_6668,Laptop,IT
asset_6669,PC,IT
asset_6670,Laptop,IT
asset_6671,PC,IT
asset_6672,PC,IT
asset_6673,PC,IT
asset_6674,PC,IT
asset_6675,ECG,Medical
asset_6676,Server,IT
asset_6677,Server,IT
asset_6678,PC,IT
asset_6679,PC,IT
asset_6680,PC,IT
asset_6681,PC,IT
asset_6682,Server,IT
asset_6683,ECG,Medical
asset_6684,Laptop,IT
asset_6685,Server,IT
asset_6686,Laptop,IT
asset_6687,Server,IT
asset_6688,Server,IT
asset_6689,PC,IT
asset_6690,PC,IT
asset_6691,Infusion Pump,Medical
asset_6692,Laptop,IT
asset_6693,PC,IT
asset_6694,Laptop,IT
asset_6695,PC,IT
asset_6696,Laptop,IT
asset_6697,PC,IT
asset_6698,Laptop,IT
asset_6699,MRI Scanner,Medical
asset_6700,Infusion Pump,Medical
asset_6701,Laptop,IT
asset_6702,Laptop,IT
asset_6703,Laptop,IT
asset_6704,Infusion Pump,Medical
asset_6705,MRI Scanner,Medical
asset_6706,Server,IT
asset_6707,MRI Scanner,Medical
asset_6708,ECG,Medical
asset_6709,Server,IT
asset_6710,PC,IT
asset_6711,ECG,Medical
asset_6712,PC,IT
asset_6713,PC,IT
asset_6714,PC,IT
asset_6715,Server,IT
asset_6716,PC,IT
asset_6717,PC,IT
asset_6718,Laptop,IT
asset_6719,PC,IT
asset_6720,Laptop,IT
asset_6721,PC,IT
asset_6722,Infusion Pump,Medical
asset_6723,PC,IT
asset_6724,MRI Scanner,Medical
asset_6725,MRI Scanner,Medical
asset_6726,Laptop,IT
asset_6727,Server,IT
asset_6728,Server,IT
asset_6729,Server,IT
asset_6730,Server,IT
asset_6731,Laptop,IT
asset_6732,Server,IT
asset_6733,PC,IT
asset_6734,Server,IT
asset_6735,PC,IT
asset_6736,Infusion Pump,Medical
asset_6737,MRI Scanner,Medical
asset_6738,Laptop,IT
asset_6739,PC,IT
asset_6740,Server,IT
asset_6741,Server,IT
asset_6742,ECG,Medical
asset_6743,Infusion Pump,Medical
asset_6744,Server,IT
asset_6745,Server,IT
asset_6746,Infusion Pump,Medical
asset_6747,Server,IT
asset_6748,PC,IT
asset_6749,Laptop,IT
asset_6750,Server,IT
asset_6751,Server,IT
asset_6752,ECG,Medical
asset_6753,Laptop,IT
asset_6754,ECG,Medical
asset_6755,Server,IT
asset_6756,MRI Scanner,Medical
asset_6757,Server,IT
asset_6758,ECG,Medical
asset_6759,PC,IT
asset_6760,Laptop,IT
asset_6761,Server,IT
asset_6762,MRI Scanner,Medical
asset_6763,Infusion Pump,Medical
asset_6764,Server,IT
asset_6765,ECG,Medical
asset_6766,MRI Scanner,Medical
asset_6767,PC,IT
asset_6768,ECG,Medical
asset_6769,Server,IT
asset_6770,MRI Scanner,Medical
asset_6771,Infusion Pump,Medical
asset_6772,Infusion Pump,Medical
asset_6773,PC,IT
asset_6774,Server,IT
asset_6775,MRI Scanner,Medical
asset_6776,ECG,Medical
asset_6777,MRI Scanner,Medical
asset_6778,ECG,Medical
asset_6779,Laptop,IT
asset_6780,Infusion Pump,Medical
asset_6781,PC,IT
asset_6782,Infusion Pump,Medical
asset_6783,PC,IT
asset_6784,PC,IT
asset_6785,Server,IT
asset_6786,Laptop,IT
asset_6787,Infusion Pump,Medical
asset_6788,Laptop,IT
asset_6789,Server,IT
asset_6790,Infusion Pump,Medical
asset_6791,PC,IT
asset_6792,Laptop,IT
asset_6793,Server,IT
asset_6794,PC,IT
asset_6795,Server,IT
asset_6796,MRI Scanner,Medical
asset_6797,Infusion Pump,Medical
asset_6798,ECG,Medical
asset_6799,Laptop,IT
asset_6800,PC,IT
asset_6801,Server,IT
asset_6802,Server,IT
asset_6803,Laptop,IT
asset_6804,Laptop,IT
asset_6805,Server,IT
asset_6806,PC,IT
asset_6807,Laptop,IT
asset_6808,Laptop,IT
asset_6809,Laptop,IT
asset_6810,Server,IT
asset_6811,PC,IT
asset_6812,Server,IT
asset_6813,Laptop,IT
asset_6814,PC,IT
asset_6815,PC,IT
asset_6816,Server,IT
asset_6817,MRI Scanner,Medical
asset_6818,Laptop,IT
asset_6819,Laptop,IT
asset_6820,MRI Scanner,Medical
asset_6821,Laptop,IT
asset_6822,Laptop,IT
asset_6823,Server,IT
asset_6824,PC,IT
asset_6825,PC,IT
asset_6826,PC,IT
asset_6827,PC,IT
asset_6828,Laptop,IT
asset_6829,PC,IT
asset_6830,MRI Scanner,Medical
asset_6831,Laptop,IT
asset_6832,Server,IT
asset_6833,PC,IT
asset_6834,Infusion Pump,Medical
asset_6835,Server,IT
asset_6836,PC,IT
asset_6837,Server,IT
asset_6838,PC,IT
asset_6839,PC,IT
asset_6840,Laptop,IT
asset_6841,Server,IT
asset_6842,Infusion Pump,Medical
asset_6843,PC,IT
asset_6844,PC,IT
asset_6845,Laptop,IT
asset_6846,PC,IT
asset_6847,Laptop,IT
asset_6848,Server,IT
asset_6849,Server,IT
asset_6850,PC,IT
asset_6851,PC,IT
asset_6852,PC,IT
asset_6853,Laptop,IT
asset_6854,Server,IT
asset_6855,ECG,Medical
asset_6856,Infusion Pump,Medical
asset_6857,PC,IT
asset_6858,Laptop,IT
asset_6859,Server,IT
asset_6860,PC,IT
asset_6861,Server,IT
asset_6862,Laptop,IT
asset_6863,Infusion Pump,Medical
asset_6864,Server,IT
asset_6865,Server,IT
asset_6866,PC,IT
asset_6867,PC,IT
asset_6868,PC,IT
asset_6869,Server,IT
asset_6870,PC,IT
asset_6871,Infusion Pump,Medical
asset_6872,PC,IT
asset_6873,MRI Scanner,Medical
asset_6874,PC,IT
asset_6875,PC,IT
asset_6876,Laptop,IT
asset_6877,PC,IT
asset_6878,PC,IT
asset_6879,ECG,Medical
asset_6880,Server,IT
asset_6881,ECG,Medical
asset_6882,MRI Scanner,Medical
asset_6883,Infusion Pump,Medical
asset_6884,Server,IT
asset_6885,ECG,Medical
asset_6886,ECG,Medical
asset_6887,Laptop,IT
asset_6888,Infusion Pump,Medical
asset_6889,Server,IT
asset_6890,Server,IT
asset_6891,Server,IT
asset_6892,Infusion Pump,Medical
asset_6893,PC,IT
asset_6894,MRI Scanner,Medical
asset_6895,PC,IT
asset_6896,PC,IT
asset_6897,PC,IT
asset_6898,Server,IT
asset_6899,Laptop,IT
asset_6900,Laptop,IT
asset_6901,Laptop,IT
asset_6902,Infusion Pump,Medical
asset_6903,Server,IT
asset_6904,Infusion Pump,Medical
asset_6905,PC,IT
asset_6906,Laptop,IT
asset_6907,PC,IT
asset_6908,Laptop,IT
asset_6909,MRI Scanner,Medical
asset_6910,Laptop,IT
asset_6911,PC,IT
asset_6912,Server,IT
asset_6913,Server,IT
asset_6914,PC,IT
asset_6915,ECG,Medical
asset_6916,Laptop,IT
asset_6917,Infusion Pump,Medical
asset_6918,PC,IT
asset_6919,Laptop,IT
asset_6920,Laptop,IT
asset_6921,PC,IT
asset_6922,Laptop,IT
asset_6923,PC,IT
asset_6924,ECG,Medical
asset_6925,MRI Scanner,Medical
asset_6926,Server,IT
asset_6927,Server,IT
asset_6928,Laptop,IT
asset_6929,Laptop,IT
asset_6930,Laptop,IT
asset_6931,Laptop,IT
asset_6932,Infusion Pump,Medical
asset_6933,PC,IT
asset_6934,Laptop,IT
asset_6935,MRI Scanner,Medical
asset_6936,ECG,Medical
asset_6937,Infusion Pump,Medical
asset_6938,Laptop,IT
asset_6939,Laptop,IT
asset_6940,PC,IT
asset_6941,PC,IT
asset_6942,Server,IT
asset_6943,Laptop,IT
asset_6944,Laptop,IT
asset_6945,ECG,Medical
asset_6946,Laptop,IT
asset_6947,Laptop,IT
asset_6948,Infusion Pump,Medical
asset_6949,PC,IT
asset_6950,MRI Scanner,Medical
asset_6951,PC,IT
asset_6952,Server,IT
asset_6953,MRI Scanner,Medical
asset_6954,Laptop,IT
asset_6955,MRI Scanner,Medical
asset_6956,Server,IT
asset_6957,PC,IT
asset_6958,PC,IT
asset_6959,PC,IT
asset_6960,Laptop,IT
asset_6961,Laptop,IT
asset_6962,Infusion Pump,Medical
asset_6963,Server,IT
asset_6964,Infusion Pump,Medical
asset_6965,ECG,Medical
asset_6966,PC,IT
asset_6967,MRI Scanner,Medical
asset_6968,Infusion Pump,Medical
asset_6969,PC,IT
asset_6970,ECG,Medical
asset_6971,Laptop,IT
asset_6972,PC,IT
asset_6973,Server,IT
asset_6974,PC,IT
asset_6975,Server,IT
asset_6976,Infusion Pump,Medical
asset_6977,PC,IT
asset_6978,Laptop,IT
asset_6979,Server,IT
asset_6980,Server,IT
asset_6981,MRI Scanner,Medical
asset_6982,ECG,Medical
asset_6983,Server,IT
asset_6984,MRI Scanner,Medical
asset_6985,Server,IT
asset_6986,MRI Scanner,Medical
asset_6987,Laptop,IT
asset_6988,PC,IT
asset_6989,Laptop,IT
asset_6990,Infusion Pump,Medical
asset_6991,PC,IT
asset_6992,Infusion Pump,Medical
asset_6993,ECG,Medical
asset_6994,ECG,Medical
asset_6995,Server,IT
asset_6996,Server,IT
asset_6997,Infusion Pump,Medical
asset_6998,Server,IT
asset_6999,Laptop,IT
asset_7000,PC,IT
asset_7001,Laptop,IT
asset_7002,PC,IT
asset_7003,Laptop,IT
asset_7004,Server,IT
asset_7005,Laptop,IT
asset_7006,Server,IT
asset_7007,PC,IT
asset_7008,Laptop,IT
asset_7009,Server,IT
asset_7010,Server,IT
asset_7011,Server,IT
asset_7012,Laptop,IT
asset_7013,Server,IT
asset_7014,Server,IT
asset_7015,Laptop,IT
asset_7016,MRI Scanner,Medical
asset_7017,Laptop,IT
asset_7018,Server,IT
asset_7019,Server,IT
asset_7020,Server,IT
asset_7021,Infusion Pump,Medical
asset_7022,Server,IT
asset_7023,Laptop,IT
asset_7024,Laptop,IT
asset_7025,Laptop,IT
asset_7026,PC,IT
asset_7027,Laptop,IT
asset_7028,Infusion Pump,Medical
asset_7029,Laptop,IT
asset_7030,Laptop,IT
asset_7031,PC,IT
asset_7032,Laptop,IT
asset_7033,ECG,Medical
asset_7034,Server,IT
asset_7035,Laptop,IT
asset_7036,ECG,Medical
asset_7037,PC,IT
asset_7038,PC,IT
asset_7039,Laptop,IT
asset_7040,PC,IT
asset_7041,Laptop,IT
asset_7042,Server,IT
asset_7043,Server,IT
asset_7044,MRI Scanner,Medical
asset_7045,Server,IT
asset_7046,Server,IT
asset_7047,Server,IT
asset_7048,Laptop,IT
asset_7049,PC,IT
asset_7050,Laptop,IT
asset_7051,Laptop,IT
asset_7052,Laptop,IT
asset_7053,PC,IT
asset_7054,Server,IT
asset_7055,Server,IT
asset_7056,PC,IT
asset_7057,PC,IT
asset_7058,Infusion Pump,Medical
asset_7059,Laptop,IT
asset_7060,ECG,Medical
asset_7061,ECG,Medical
asset_7062,PC,IT
asset_7063,MRI Scanner,Medical
asset_7064,PC,IT
asset_7065,Infusion Pump,Medical
asset_7066,Server,IT
asset_7067,ECG,Medical
asset_7068,PC,IT
asset_7069,MRI Scanner,Medical
asset_7070,Laptop,IT
asset_7071,Laptop,IT
asset_7072,MRI Scanner,Medical
asset_7073,PC,IT
asset_7074,Laptop,IT
asset_7075,ECG,Medical
asset_7076,Server,IT
asset_7077,Laptop,IT
asset_7078,MRI Scanner,Medical
asset_7079,Laptop,IT
asset_7080,PC,IT
asset_7081,PC,IT
asset_7082,Server,IT
asset_7083,PC,IT
asset_7084,Laptop,IT
asset_7085,Laptop,IT
asset_7086,Server,IT
asset_7087,Laptop,IT
asset_7088,Laptop,IT
asset_7089,ECG,Medical
asset_7090,Laptop,IT
asset_7091,MRI Scanner,Medical
asset_7092,Server,IT
asset_7093,PC,IT
asset_7094,Laptop,IT
asset_7095,Infusion Pump,Medical
asset_7096,Laptop,IT
asset_7097,PC,IT
asset_7098,Server,IT
asset_7099,ECG,Medical
asset_7100,MRI Scanner,Medical
asset_7101,Infusion Pump,Medical
asset_7102,ECG,Medical
asset_7103,ECG,Medical
asset_7104,Infusion Pump,Medical
asset_7105,Server,IT
asset_7106,ECG,Medical
asset_7107,Laptop,IT
asset_7108,PC,IT
asset_7109,Laptop,IT
asset_7110,PC,IT
asset_7111,ECG,Medical
asset_7112,Infusion Pump,Medical
