connection_type,ip,mac,device_id,category,sub_category,manufacturer,type,model,serial_number,os,sw_fw_version,hw_version,vlan,connector_device_id,ap_name,ap_location,risk_score_points,risk_score
Wireless Connection,10.6.73.25,08:09:0B:ED:31:5A,CQPDNAWFIS,IoT,Mobile Devices,Apple,Smartphone,iPhone 5c,N/A,iOS,N/A,N/A,970,N/A,CO29108194,columbia > Building 6 > Floor 6,32,Very Low
Wireless Connection,10.6.74.7,08:09:0B:28:92:03,CQPDNAWFSP,IoT,Mobile Devices,Apple,Smartphone,iPhone 5c,N/A,iOS,N/A,N/A,970,N/A,CL73674796,clinton > Building 1 > Floor 9,45,Medium
Wireless Connection,10.6.71.89,08:09:0B:C6:84:1E,CQPDNAWGCI,IoT,Mobile Devices,Apple,Smartphone,iPhone SE,N/A,iOS,N/A,N/A,970,N/A,CL39714438,clinton > Building 6 > Floor 9,54,Medium
Wireless Connection,10.6.72.60,08:09:0B:BB:68:72,CQPDNAWGMF,IoT,Mobile Devices,Apple,Smartphone,iPhone X,N/A,iOS,N/A,N/A,970,N/A,AL19865787,albany > Building 6 > Floor 7,41,Very Low
Wireless Connection,10.6.67.188,08:09:0B:03:C4:C0,CQPDNAWHPO,IoT,Mobile Devices,Apple,Smartphone,iPhone 4,N/A,iOS,N/A,N/A,970,N/A,CO45468870,columbia > Building 5 > Floor 9,48,Medium
Wireless Connection,10.6.68.167,08:09:0B:94:8A:09,CQPDNAWHZL,IoT,Mobile Devices,Apple,Smartphone,iPhone 5c,N/A,iOS,N/A,N/A,970,N/A,WA37117624,washington > Building 1 > Floor 4,79,Critical
Wireless Connection,10.6.94.188,08:09:0B:C6:D7:06,CQPDNAWIKK,IoT,Mobile Devices,Apple,Smartphone,iPhone 5c,N/A,iOS,N/A,N/A,970,N/A,CO55296319,columbia > Building 6 > Floor 7,73,Critical
Wireless Connection,10.6.95.167,08:09:0B:64:08:D3,CQPDNAWIUH,IoT,Mobile Devices,Apple,Smartphone,iPhone 7,N/A,iOS,N/A,N/A,970,N/A,CL93277018,clinton > Building 6 > Floor 9,47,Medium
Wireless Connection,10.6.93.214,08:09:0B:54:53:05,CQPDNAWJNX,IoT,Mobile Devices,Apple,Smartphone,iPhone 7,N/A,iOS,N/A,N/A,970,N/A,CL08436075,clinton > Building 4 > Floor 7,61,High
Wireless Connection,10.6.91.254,08:09:0B:6E:52:77,CQPDNAWKHN,IoT,Mobile Devices,Apple,Smartphone,iPhone X,N/A,iOS,N/A,N/A,970,N/A,BR73704850,bronx > Building 5 > Floor 2,43,Very Low
Wireless Connection,10.6.85.195,08:09:0B:E3:43:04,CQPDNAWMEM,IoT,Mobile Devices,Apple,Smartphone,iPhone 7 Plus,N/A,iOS,N/A,N/A,970,N/A,BR01081086,bronx > Building 5 > Floor 2,73,Critical
Wireless Connection,10.6.86.168,08:09:0B:A6:15:DC,CQPDNAWMOJ,IoT,Mobile Devices,Apple,Smartphone,iPhone Xs,N/A,iOS,N/A,N/A,970,N/A,CL01971511,clinton > Building 6 > Floor 3,61,High
Wireless Connection,10.6.84.220,08:09:0B:F2:23:97,CQPDNAWNHZ,IoT,Mobile Devices,Apple,Smartphone,iPhone,N/A,iOS,N/A,N/A,970,N/A,AL45218666,albany > Building 1 > Floor 1,32,Very Low
Wireless Connection,10.6.82.58,08:09:0B:6E:E3:9C,CQPDNAWNRS,IoT,Mobile Devices,Apple,Smartphone,iPhone 5s,N/A,iOS,N/A,N/A,970,N/A,WA56649976,washington > Building 4 > Floor 3,66,High
Wireless Connection,10.6.52.20,08:09:0B:E6:22:14,CQPDNFYYIR,IoT,Mobile Devices,Apple,Smartphone,iPhone 8 Plus,N/A,iOS,N/A,N/A,970,N/A,CO42052265,columbia > Building 3 > Floor 3,73,Critical
Wireless Connection,10.6.53.6,08:09:0B:93:19:C4,CQPDNFYYSM,IoT,Mobile Devices,Apple,Smartphone,iPhone 6 Plus,N/A,iOS,N/A,N/A,970,N/A,CL36539197,clinton > Building 3 > Floor 4,44,Very Low
Wireless Connection,10.6.48.110,08:09:0B:5C:48:34,CQPDNFYZWF,IoT,Mobile Devices,Apple,Smartphone,iPhone 6s Plus,N/A,iOS,N/A,N/A,970,N/A,CO38370918,columbia > Building 4 > Floor 8,30,Very Low
Wireless Connection,10.6.44.216,11:F0:0B:48:F2:72,CQPDNFZBJT,IoT,Mobile Devices,Samsung,Smartphone,Galaxy S6,N/A,Android,N/A,N/A,970,N/A,WA35347098,washington > Building 6 > Floor 5,50,Medium
Wireless Connection,10.6.45.186,11:F0:0B:13:65:91,CQPDNFZBTO,IoT,Mobile Devices,Samsung,Smartphone,Galaxy J3 Prime,N/A,Android,N/A,N/A,970,N/A,AL18928507,albany > Building 5 > Floor 8,61,High
Wireless Connection,10.6.67.129,08:09:0B:72:39:4E,CQPDNFZETK,IoT,Mobile Devices,Apple,Smartphone,iPhone 8 Plus,N/A,iOS,N/A,N/A,970,N/A,CL34547328,clinton > Building 5 > Floor 2,75,Critical
Wireless Connection,10.6.65.181,08:09:0B:A7:E0:7D,CQPDNFZFNE,IoT,Mobile Devices,Apple,Smartphone,iPhone 8 Plus,N/A,iOS,N/A,N/A,970,N/A,BR10433450,bronx > Building 3 > Floor 5,71,Critical
Wireless Connection,10.6.62.239,08:09:0B:9A:69:77,CQPDNFZFXD,IoT,Mobile Devices,Apple,Smartphone,iPhone X,N/A,iOS,N/A,N/A,970,N/A,CL07847761,clinton > Building 1 > Floor 1,51,Medium
Wireless Connection,10.6.63.219,08:09:0B:76:A7:4F,CQPDNFZGGY,IoT,Mobile Devices,Apple,Smartphone,iPhone,N/A,iOS,N/A,N/A,970,N/A,CL03417660,clinton > Building 5 > Floor 7,42,Very Low
Wireless Connection,10.6.61.43,08:09:0B:58:ED:F4,CQPDNFZGQX,IoT,Mobile Devices,Apple,Smartphone,iPhone 6s,N/A,iOS,N/A,N/A,970,N/A,BR92916134,bronx > Building 4 > Floor 1,65,High
Wireless Connection,10.6.62.13,08:09:0B:CB:9D:74,CQPDNFZHAS,IoT,Mobile Devices,Apple,Smartphone,iPhone 4,N/A,iOS,N/A,N/A,970,N/A,WA65138759,washington > Building 2 > Floor 4,43,Very Low
Wireless Connection,10.6.59.82,08:09:0B:7A:50:75,CQPDNFZHKR,IoT,Mobile Devices,Apple,Smartphone,iPhone 3GS,N/A,iOS,N/A,N/A,970,N/A,BR19248761,bronx > Building 1 > Floor 4,50,Medium
Wireless Connection,10.6.60.65,08:09:0B:7F:36:38,CQPDNFZHUM,IoT,Mobile Devices,Apple,Smartphone,iPhone X,N/A,iOS,N/A,N/A,970,N/A,CL84837753,clinton > Building 5 > Floor 5,73,Critical
Wireless Connection,10.6.58.109,08:09:0B:BB:F2:82,CQPDNFZIOG,IoT,Mobile Devices,Apple,Smartphone,iPhone 8 Plus,N/A,iOS,N/A,N/A,970,N/A,CO89081370,columbia > Building 3 > Floor 3,65,High
Wireless Connection,10.6.56.158,08:09:0B:2B:F2:A1,CQPDNFZJIA,IoT,Mobile Devices,Apple,Smartphone,iPhone 8,N/A,iOS,N/A,N/A,970,N/A,BR34927187,bronx > Building 2 > Floor 6,36,Very Low
Wireless Connection,10.6.53.221,08:09:0B:E4:93:FD,CQPDNFZJRZ,IoT,Mobile Devices,Apple,Smartphone,iPhone 8 Plus,N/A,iOS,N/A,N/A,970,N/A,CO15160889,columbia > Building 3 > Floor 8,56,Medium
Wireless Connection,10.6.54.195,08:09:0B:7F:4C:BD,CQPDNFZKBU,IoT,Mobile Devices,Apple,Smartphone,iPhone 8,N/A,iOS,N/A,N/A,970,N/A,BR08217669,bronx > Building 6 > Floor 8,53,Medium
Ethernet Connection,10.6.44.41,00:09:5C:72:61:7F,CQPDNFZMRV,Medical,Patient Devices,Philips,Patient Monitor,IntelliVue MX500,N/A,Proprietary Philips RTOS,J.3,N/A,970,N/A,N/A,N/A,56,Medium
Wireless Connection,10.6.99.113,4C:56:9D:68:50:33,CQPDOLSBZV,IoT,Mobile Devices,Apple,Tablet,iPad 2,N/A,iOS,N/A,N/A,970,N/A,CL39885072,clinton > Building 5 > Floor 8,74,Critical
Wireless Connection,10.6.96.170,08:09:0B:7D:0A:1F,CQPDOLSDDG,IoT,Mobile Devices,Apple,Smartphone,iPhone 4,N/A,iOS,N/A,N/A,970,N/A,AL66749929,albany > Building 6 > Floor 5,43,Very Low
Wireless Connection,10.6.81.53,08:09:0B:09:BD:74,CQPDOLSJQL,IoT,Mobile Devices,Apple,Smartphone,iPhone 3G,N/A,iOS,N/A,N/A,970,N/A,AL54524151,albany > Building 1 > Floor 1,33,Very Low
Wireless Connection,10.6.79.117,08:09:0B:09:91:B6,CQPDOLSKKB,IoT,Mobile Devices,Apple,Smartphone,iPhone 8,N/A,iOS,N/A,N/A,970,N/A,CL09755479,clinton > Building 2 > Floor 9,55,Medium
Wireless Connection,10.6.78.140,08:09:0B:82:97:B6,CQPDOLSKTW,IoT,Mobile Devices,Apple,Smartphone,iPhone 7,N/A,iOS,N/A,N/A,970,N/A,WA91180260,washington > Building 3 > Floor 3,46,Medium
Wireless Connection,10.6.75.213,08:09:0B:69:F8:33,CQPDOLSLXH,IoT,Mobile Devices,Apple,Smartphone,iPhone Xs,N/A,iOS,N/A,N/A,970,N/A,CL79007750,clinton > Building 6 > Floor 1,44,Very Low
Wireless Connection,10.6.74.6,08:09:0B:DF:7B:89,CQPDOLSMQX,IoT,Mobile Devices,Apple,Smartphone,iPhone 6 Plus,N/A,iOS,N/A,N/A,970,N/A,WA86281840,washington > Building 2 > Floor 4,47,Medium
Wireless Connection,10.6.73.26,08:09:0B:70:00:64,CQPDOLSNAS,IoT,Mobile Devices,Apple,Smartphone,iPhone 7 Plus,N/A,iOS,N/A,N/A,970,N/A,CL46606601,clinton > Building 5 > Floor 5,74,Critical
Wireless Connection,10.6.72.59,08:09:0B:D2:87:14,CQPDOLSNKN,IoT,Mobile Devices,Apple,Smartphone,iPhone 5s,N/A,iOS,N/A,N/A,970,N/A,CO77230262,columbia > Building 6 > Floor 9,55,Medium
Wireless Connection,10.6.71.90,08:09:0B:9C:76:4D,CQPDOLSNUI,IoT,Mobile Devices,Apple,Smartphone,iPhone 6,N/A,iOS,N/A,N/A,970,N/A,AL71537796,albany > Building 4 > Floor 6,65,High
Wireless Connection,10.6.69.143,08:09:0B:70:41:73,CQPDOLSONY,IoT,Mobile Devices,Apple,Smartphone,iPhone 5c,N/A,iOS,N/A,N/A,970,N/A,WA28782462,washington > Building 6 > Floor 3,35,Very Low
Wireless Connection,10.6.67.189,08:09:0B:0C:04:71,CQPDOLSPHO,IoT,Mobile Devices,Apple,Smartphone,iPhone 8,N/A,iOS,N/A,N/A,970,N/A,CL27825375,clinton > Building 1 > Floor 5,52,Medium
Wireless Connection,10.6.94.189,08:09:0B:42:C1:8A,CQPDOLSQCK,IoT,Mobile Devices,Apple,Smartphone,iPhone SE,N/A,iOS,N/A,N/A,970,N/A,CL61806831,clinton > Building 6 > Floor 9,56,Medium
Wireless Connection,10.6.92.234,08:09:0B:C4:E1:48,CQPDOLSQWA,IoT,Mobile Devices,Apple,Smartphone,iPhone 4S,N/A,iOS,N/A,N/A,970,N/A,BR20438205,bronx > Building 4 > Floor 1,31,Very Low
Wireless Connection,10.6.91.29,08:09:0B:4C:BB:09,CQPDOLSRPQ,IoT,Mobile Devices,Apple,Smartphone,iPhone 7,N/A,iOS,N/A,N/A,970,N/A,CL85481778,clinton > Building 5 > Floor 7,35,Very Low
Wireless Connection,10.6.90.55,08:09:0B:92:F9:1B,CQPDOLSRZL,IoT,Mobile Devices,Apple,Smartphone,iPhone,N/A,iOS,N/A,N/A,970,N/A,CO93941438,columbia > Building 5 > Floor 8,72,Critical
Wireless Connection,10.6.88.111,08:09:0B:4F:93:75,CQPDOLSSTB,IoT,Mobile Devices,Apple,Smartphone,iPhone 5,N/A,iOS,N/A,N/A,970,N/A,AL52547641,albany > Building 5 > Floor 1,50,Medium
Wireless Connection,10.6.87.138,08:09:0B:D7:2F:F8,CQPDOLSTCW,IoT,Mobile Devices,Apple,Smartphone,iPhone X,N/A,iOS,N/A,N/A,970,N/A,WA31829602,washington > Building 3 > Floor 3,78,Critical
Wireless Connection,10.6.86.167,08:09:0B:A0:A9:7A,CQPDOLSTMR,IoT,Mobile Devices,Apple,Smartphone,iPhone 7,N/A,iOS,N/A,N/A,970,N/A,CL17834799,clinton > Building 6 > Floor 8,65,High
Wireless Connection,10.6.83.251,08:09:0B:68:E5:7D,CQPDOLSUQC,IoT,Mobile Devices,Apple,Smartphone,iPhone,N/A,iOS,N/A,N/A,970,N/A,WA08531452,washington > Building 1 > Floor 1,72,Critical
Wireless Connection,10.6.83.33,08:09:0B:21:4D:DF,CQPDOLSUZX,IoT,Mobile Devices,Apple,Smartphone,iPhone 4,N/A,iOS,N/A,N/A,970,N/A,WA24770311,washington > Building 3 > Floor 4,42,Very Low
Wireless Connection,10.6.82.59,08:09:0B:5C:8C:49,CQPDOLSVJS,IoT,Mobile Devices,Apple,Smartphone,iPhone 7 Plus,N/A,iOS,N/A,N/A,970,N/A,CL62092566,clinton > Building 4 > Floor 2,32,Very Low
Wireless Connection,10.6.52.19,08:09:0B:D2:EE:5E,CQPDOQNUDL,IoT,Mobile Devices,Apple,Smartphone,iPhone 4S,N/A,iOS,N/A,N/A,970,N/A,WA24310473,washington > Building 4 > Floor 7,44,Very Low
Wireless Connection,10.6.51.38,08:09:0B:CD:BE:07,CQPDOQNUNI,IoT,Mobile Devices,Apple,Smartphone,iPhone 5,N/A,iOS,N/A,N/A,970,N/A,BR98530156,bronx > Building 2 > Floor 4,56,Medium
Wireless Connection,10.6.50.60,08:09:0B:31:CB:11,CQPDOQNUXF,IoT,Mobile Devices,Apple,Smartphone,iPhone 5c,N/A,iOS,N/A,N/A,970,N/A,AL70621856,albany > Building 2 > Floor 1,61,High
Wireless Connection,10.6.49.79,08:09:0B:5C:45:07,CQPDOQNVHC,IoT,Mobile Devices,Apple,Smartphone,iPhone 5,N/A,iOS,N/A,N/A,970,N/A,CL96874966,clinton > Building 4 > Floor 2,64,High
Wireless Connection,10.6.47.139,08:09:0B:CB:C0:2A,CQPDOQNWAW,IoT,Mobile Devices,Apple,Smartphone,iPhone X,N/A,iOS,N/A,N/A,970,N/A,BR68235201,bronx > Building 1 > Floor 9,61,High
Wireless Connection,10.6.44.215,11:F0:0B:BD:3F:98,CQPDOQNXEN,IoT,Mobile Devices,Samsung,Smartphone,Galaxy Note 2,N/A,Android,N/A,N/A,970,N/A,BR11035016,bronx > Building 5 > Floor 8,38,Very Low
Wireless Connection,10.6.66.156,08:09:0B:AB:B5:94,CQPDOQOAEJ,IoT,Mobile Devices,Apple,Smartphone,iPhone 5c,N/A,iOS,N/A,N/A,970,N/A,WA96798881,washington > Building 5 > Floor 6,44,Very Low
Wireless Connection,10.6.65.182,08:09:0B:2E:D5:99,CQPDOQOAOG,IoT,Mobile Devices,Apple,Smartphone,iPhone X,N/A,iOS,N/A,N/A,970,N/A,CO27809944,columbia > Building 6 > Floor 2,31,Very Low
Wireless Connection,10.6.64.204,08:09:0B:A9:84:C2,CQPDOQOAYD,IoT,Mobile Devices,Apple,Smartphone,iPhone 3G,N/A,iOS,N/A,N/A,970,N/A,CL01250221,clinton > Building 2 > Floor 5,48,Medium
Wireless Connection,10.6.62.14,08:09:0B:27:55:78,CQPDOQOCBU,IoT,Mobile Devices,Apple,Smartphone,iPhone 4S,N/A,iOS,N/A,N/A,970,N/A,CL20503224,clinton > Building 5 > Floor 8,37,Very Low
Wireless Connection,10.6.61.42,08:09:0B:2D:CF:C5,CQPDOQOCLR,IoT,Mobile Devices,Apple,Smartphone,iPhone 5,N/A,iOS,N/A,N/A,970,N/A,AL46643244,albany > Building 4 > Floor 2,34,Very Low
Wireless Connection,10.6.59.81,08:09:0B:92:92:9E,CQPDOQODFL,IoT,Mobile Devices,Apple,Smartphone,iPhone 8 Plus,N/A,iOS,N/A,N/A,970,N/A,WA84195243,washington > Building 5 > Floor 6,58,Medium
Wireless Connection,10.6.58.110,08:09:0B:8E:45:42,CQPDOQODPI,IoT,Mobile Devices,Apple,Smartphone,iPhone 6s Plus,N/A,iOS,N/A,N/A,970,N/A,CO19554183,columbia > Building 4 > Floor 1,62,High
Wireless Connection,10.6.57.137,08:09:0B:A6:C4:6D,CQPDOQODZF,IoT,Mobile Devices,Apple,Smartphone,iPhone Xs,N/A,iOS,N/A,N/A,970,N/A,WA91412069,washington > Building 5 > Floor 5,47,Medium
Wireless Connection,10.6.53.220,08:09:0B:7F:3A:19,CQPDOQOFMT,IoT,Mobile Devices,Apple,Smartphone,iPhone 4,N/A,iOS,N/A,N/A,970,N/A,CL98387128,clinton > Building 5 > Floor 5,40,Very Low
Ethernet Connection,10.6.44.40,00:09:5C:D5:A2:07,CQPDOQOIMP,Medical,Patient Devices,Philips,Patient Monitor,IntelliVue MX500,N/A,Proprietary Philips RTOS,J.3,N/A,970,N/A,N/A,N/A,62,High
Wireless Connection,10.6.97.149,4C:56:9D:E3:4D:E9,CQPDPWOLFD,IoT,Mobile Devices,Apple,Tablet,iPad mini 2,N/A,iOS,N/A,N/A,970,N/A,WA18722884,washington > Building 5 > Floor 9,38,Very Low
Wireless Connection,10.6.82.30,08:09:0B:32:41:5A,CQPDPWOQYQ,IoT,Mobile Devices,Apple,Smartphone,iPhone 7 Plus,N/A,iOS,N/A,N/A,970,N/A,WA45435331,washington > Building 1 > Floor 9,36,Very Low
Wireless Connection,10.6.83.9,08:09:0B:FA:8F:5B,CQPDPWORIN,IoT,Mobile Devices,Apple,Smartphone,iPhone 4,N/A,iOS,N/A,N/A,970,N/A,AL62332958,albany > Building 5 > Floor 8,78,Critical
Wireless Connection,10.6.83.228,08:09:0B:E3:74:0E,CQPDPWORSK,IoT,Mobile Devices,Apple,Smartphone,iPhone Xs,N/A,iOS,N/A,N/A,970,N/A,CO82054438,columbia > Building 3 > Floor 2,76,Critical
Wireless Connection,10.6.84.198,08:09:0B:FB:BC:4C,CQPDPWOSCH,IoT,Mobile Devices,Apple,Smartphone,iPhone X,N/A,iOS,N/A,N/A,970,N/A,CL78045308,clinton > Building 6 > Floor 6,75,Critical
Wireless Connection,10.6.85.174,08:09:0B:25:FB:58,CQPDPWOSME,IoT,Mobile Devices,Apple,Smartphone,iPhone 7 Plus,N/A,iOS,N/A,N/A,970,N/A,CL38279883,clinton > Building 5 > Floor 5,70,Critical
Wireless Connection,10.6.86.148,08:09:0B:CD:FB:C6,CQPDPWOSWB,IoT,Mobile Devices,Apple,Smartphone,iPhone 4,N/A,iOS,N/A,N/A,970,N/A,BR94018820,bronx > Building 5 > Floor 8,50,Medium
Wireless Connection,10.6.87.122,08:09:0B:9C:36:FA,CQPDPWOTFY,IoT,Mobile Devices,Apple,Smartphone,iPhone X,N/A,iOS,N/A,N/A,970,N/A,CO45533346,columbia > Building 3 > Floor 2,60,High
Wireless Connection,10.6.88.94,08:09:0B:C0:E6:27,CQPDPWOTPV,IoT,Mobile Devices,Apple,Smartphone,iPhone 6s,N/A,iOS,N/A,N/A,970,N/A,BR97044706,bronx > Building 6 > Floor 9,38,Very Low
Wireless Connection,10.6.91.19,08:09:0B:82:D1:39,CQPDPWOUTM,IoT,Mobile Devices,Apple,Smartphone,iPhone,N/A,iOS,N/A,N/A,970,N/A,CL94319362,clinton > Building 6 > Floor 9,51,Medium
Wireless Connection,10.6.93.208,08:09:0B:CD:18:84,CQPDPWOVXD,IoT,Mobile Devices,Apple,Smartphone,iPhone XR,N/A,iOS,N/A,N/A,970,N/A,WA64940747,washington > Building 1 > Floor 5,33,Very Low
Wireless Connection,10.6.94.186,08:09:0B:E8:A2:AF,CQPDPWOWHA,IoT,Mobile Devices,Apple,Smartphone,iPhone X,N/A,iOS,N/A,N/A,970,N/A,WA40220737,washington > Building 5 > Floor 2,78,Critical
Wireless Connection,10.6.67.190,08:09:0B:31:76:68,CQPDPWOWZO,IoT,Mobile Devices,Apple,Smartphone,iPhone 7,N/A,iOS,N/A,N/A,970,N/A,AL13416409,albany > Building 1 > Floor 1,58,Medium
Wireless Connection,10.6.68.169,08:09:0B:5A:8A:2D,CQPDPWOXJL,IoT,Mobile Devices,Apple,Smartphone,iPhone 6s,N/A,iOS,N/A,N/A,970,N/A,CO26484672,columbia > Building 1 > Floor 2,80,Critical
Wireless Connection,10.6.69.148,08:09:0B:29:AA:29,CQPDPWOXTI,IoT,Mobile Devices,Apple,Smartphone,iPhone 5c,N/A,iOS,N/A,N/A,970,N/A,CL39618026,clinton > Building 1 > Floor 5,44,Very Low
Wireless Connection,10.6.70.120,08:09:0B:67:10:06,CQPDPWOYDF,IoT,Mobile Devices,Apple,Smartphone,iPhone Xs,N/A,iOS,N/A,N/A,970,N/A,WA24046494,washington > Building 1 > Floor 4,68,High
Wireless Connection,10.6.71.98,08:09:0B:BE:E7:85,CQPDPWOYNC,IoT,Mobile Devices,Apple,Smartphone,iPhone 4,N/A,iOS,N/A,N/A,970,N/A,CL54196085,clinton > Building 5 > Floor 1,72,Critical
Wireless Connection,10.6.72.69,08:09:0B:BD:BD:D2,CQPDPWOYWZ,IoT,Mobile Devices,Apple,Smartphone,iPhone 7 Plus,N/A,iOS,N/A,N/A,970,N/A,AL29489019,albany > Building 6 > Floor 5,51,Medium
Wireless Connection,10.6.73.38,08:09:0B:35:A1:CF,CQPDPWOZGW,IoT,Mobile Devices,Apple,Smartphone,iPhone 4,N/A,iOS,N/A,N/A,970,N/A,BR78569041,bronx > Building 6 > Floor 3,30,Very Low
Wireless Connection,10.6.74.21,08:09:0B:C1:97:60,CQPDPWOZQT,IoT,Mobile Devices,Apple,Smartphone,iPhone 8,N/A,iOS,N/A,N/A,970,N/A,WA08643554,washington > Building 5 > Floor 1,80,Critical
Wireless Connection,10.6.75.228,08:09:0B:83:D0:68,CQPDPWPAKN,IoT,Mobile Devices,Apple,Smartphone,iPhone SE,N/A,iOS,N/A,N/A,970,N/A,WA96242079,washington > Building 1 > Floor 7,38,Very Low
Wireless Connection,10.6.76.205,08:09:0B:FB:9C:15,CQPDPWPAUK,IoT,Mobile Devices,Apple,Smartphone,iPhone 7 Plus,N/A,iOS,N/A,N/A,970,N/A,CL72011967,clinton > Building 3 > Floor 6,54,Medium
Wireless Connection,10.6.77.185,08:09:0B:3D:07:1A,CQPDPWPBEH,IoT,Mobile Devices,Apple,Smartphone,iPhone 6s Plus,N/A,iOS,N/A,N/A,970,N/A,WA02870098,washington > Building 1 > Floor 6,60,High
Wireless Connection,10.6.79.141,08:09:0B:AD:B2:5D,CQPDPWPBYB,IoT,Mobile Devices,Apple,Smartphone,iPhone 5s,N/A,iOS,N/A,N/A,970,N/A,CO13250511,columbia > Building 6 > Floor 3,74,Critical
Wireless Connection,10.6.80.112,08:09:0B:83:DE:83,CQPDPWPCHY,IoT,Mobile Devices,Apple,Smartphone,iPhone 4,N/A,iOS,N/A,N/A,970,N/A,CO05085487,columbia > Building 1 > Floor 3,58,Medium
Wireless Connection,10.6.55.201,08:09:0B:C8:D0:BA,CQPDQBCPYB,IoT,Mobile Devices,Apple,Smartphone,iPhone 8 Plus,N/A,iOS,N/A,N/A,970,N/A,AL98124054,albany > Building 3 > Floor 9,31,Very Low
Wireless Connection,10.6.57.157,08:09:0B:12:C1:9D,CQPDQBCQRR,IoT,Mobile Devices,Apple,Smartphone,iPhone 7,N/A,iOS,N/A,N/A,970,N/A,CO27388328,columbia > Building 2 > Floor 2,72,Critical
Wireless Connection,10.6.59.100,08:09:0B:FC:9B:C3,CQPDQBCRLH,IoT,Mobile Devices,Apple,Smartphone,iPhone SE,N/A,iOS,N/A,N/A,970,N/A,WA62093716,washington > Building 6 > Floor 9,38,Very Low
Wireless Connection,10.6.60.82,08:09:0B:49:47:72,CQPDQBCRVC,IoT,Mobile Devices,Apple,Smartphone,iPhone 7,N/A,iOS,N/A,N/A,970,N/A,CL37709692,clinton > Building 5 > Floor 1,67,High
Wireless Connection,10.6.61.55,08:09:0B:21:9A:2D,CQPDQBCSEX,IoT,Mobile Devices,Apple,Smartphone,iPhone 5c,N/A,iOS,N/A,N/A,970,N/A,AL69657818,albany > Building 3 > Floor 7,58,Medium
Wireless Connection,10.6.62.25,08:09:0B:1E:5D:26,CQPDQBCSOS,IoT,Mobile Devices,Apple,Smartphone,iPhone 8,N/A,iOS,N/A,N/A,970,N/A,WA47876083,washington > Building 2 > Floor 3,73,Critical
Wireless Connection,10.6.62.248,08:09:0B:60:5F:D8,CQPDQBCSYN,IoT,Mobile Devices,Apple,Smartphone,iPhone,N/A,iOS,N/A,N/A,970,N/A,CL82195309,clinton > Building 3 > Floor 9,71,Critical
Wireless Connection,10.6.63.229,08:09:0B:30:CE:91,CQPDQBCTII,IoT,Mobile Devices,Apple,Smartphone,iPhone 3G,N/A,iOS,N/A,N/A,970,N/A,BR21568401,bronx > Building 4 > Floor 5,68,High
Wireless Connection,10.6.64.209,08:09:0B:CD:C9:25,CQPDQBCTSD,IoT,Mobile Devices,Apple,Smartphone,iPhone 3GS,N/A,iOS,N/A,N/A,970,N/A,WA12295582,washington > Building 5 > Floor 2,72,Critical
Wireless Connection,10.6.65.187,08:09:0B:53:15:98,CQPDQBCUBY,IoT,Mobile Devices,Apple,Smartphone,iPhone X,N/A,iOS,N/A,N/A,970,N/A,CL62818539,clinton > Building 3 > Floor 2,65,High
Wireless Connection,10.6.66.159,08:09:0B:67:37:3B,CQPDQBCULT,IoT,Mobile Devices,Apple,Smartphone,iPhone 8,N/A,iOS,N/A,N/A,970,N/A,AL07226232,albany > Building 1 > Floor 1,57,Medium
Wireless Connection,10.6.47.123,08:09:0B:97:A5:51,CQPDQBCYQW,IoT,Mobile Devices,Apple,Smartphone,iPhone XR,N/A,iOS,N/A,N/A,970,N/A,CO38374474,columbia > Building 5 > Floor 3,52,Medium
Wireless Connection,10.6.49.56,08:09:0B:7B:59:4D,CQPDQBCZKM,IoT,Mobile Devices,Apple,Smartphone,iPhone 4,N/A,iOS,N/A,N/A,970,N/A,WA33980550,washington > Building 6 > Floor 5,76,Critical
Wireless Connection,10.6.50.36,08:09:0B:DF:08:45,CQPDQBCZUH,IoT,Mobile Devices,Apple,Smartphone,iPhone 6 Plus,N/A,iOS,N/A,N/A,970,N/A,AL81498680,albany > Building 4 > Floor 2,65,High
Wireless Connection,10.6.51.18,08:09:0B:29:DE:43,CQPDQBDAEC,IoT,Mobile Devices,Apple,Smartphone,iPhone X,N/A,iOS,N/A,N/A,970,N/A,CL33626754,clinton > Building 5 > Floor 2,70,Critical
Wireless Connection,10.6.51.247,08:09:0B:82:47:D0,CQPDQBDANX,IoT,Mobile Devices,Apple,Smartphone,iPhone Xs Max,N/A,iOS,N/A,N/A,970,N/A,CL77214436,clinton > Building 3 > Floor 7,59,Medium
Wireless Connection,10.6.52.233,08:09:0B:04:DC:A0,CQPDQBDAXS,IoT,Mobile Devices,Apple,Smartphone,iPhone 3G,N/A,iOS,N/A,N/A,970,N/A,CL47124690,clinton > Building 5 > Floor 2,60,High
Ethernet Connection,10.6.44.23,00:09:5C:5E:9C:A5,CQPDQBDKIX,Medical,Patient Devices,Philips,Patient Monitor,IntelliVue MX550,N/A,Proprietary Philips RTOS,J.3,N/A,970,N/A,N/A,N/A,38,Very Low
Wireless Connection,10.6.96.172,08:09:0B:19:06:05,CQPDRHKSNG,IoT,Mobile Devices,Apple,Smartphone,iPhone X,N/A,iOS,N/A,N/A,970,N/A,BR07231461,bronx > Building 2 > Floor 4,54,Medium
